,dataName,cycleNumber,region,deltaLc,forceBefore,forceAfter,lcBefore,lcAfter,maxSustainableForce,time
0,20210827-123433 20210827_dmMBP_1uM_K_200nM_J_HMK(Antoine) #007,0,pulling,99.19317069146732,24.714437637270194,25.164685671175288,20.406101209613862,119.59927190108118,24.714437637270194,3.215
1,20210827-123433 20210827_dmMBP_1uM_K_200nM_J_HMK(Antoine) #007,1,pulling,57.24619248430056,16.172642118156375,17.84702621499025,61.980630792007496,119.22682327630805,16.172642118156375,16.219
2,20210827-123433 20210827_dmMBP_1uM_K_200nM_J_HMK(Antoine) #007,2,pulling,0.0,40.38430321157347,40.38430321157347,124.24841268838395,124.24841268838395,40.38430321157347,
3,20210827-123433 20210827_dmMBP_1uM_K_200nM_J_HMK(Antoine) #007,3,pulling,0.0,40.65225067587805,40.65225067587805,122.96442197466918,122.96442197466918,40.65225067587805,
4,20210827-123433 20210827_dmMBP_1uM_K_200nM_J_HMK(Antoine) #007,4,pulling,0.0,40.437754628654005,40.437754628654005,122.85852452375266,122.85852452375266,40.437754628654005,
5,20210827-123433 20210827_dmMBP_1uM_K_200nM_J_HMK(Antoine) #007,5,pulling,35.84416297826495,6.281408041962758,7.881662064540601,78.48155093551127,114.32571391377621,6.281408041962758,70.78899999999999
6,20210827-123433 20210827_dmMBP_1uM_K_200nM_J_HMK(Antoine) #007,6,pulling,75.76829391400807,17.386412978682216,17.92981593269692,43.399292598413346,119.16758651242141,17.386412978682216,85.339
