,Unnamed: 0,time,trapSepX,PSD1ForceX,PSD2ForceX,MirrorX,forceX,region,pullingCycle,PSD1xDisplacement,PSD2xDisplacement,surfaceSepX,proteinLc
28,28,0.086,3232.83447460491,0.5438010766296167,-0.13097967939629282,3232.83447460491,0.2626096219870452,stationary,0,1.9338978861998462,-0.5732729265287515,1235.2341702543097,-91.985427644167
29,29,0.08800000000000001,3232.8525254069427,-0.005990685749139031,0.06712720231413215,3232.8525254069427,0.6365589440316356,stationary,0,-0.021304434663777468,0.2938028852848093,1232.5924992038956,195.88680656532586
30,30,0.09,3232.8593619514727,-0.18316956223961744,0.3927043948215208,3232.8593619514727,0.8879369785305691,stationary,0,-0.6513985434284354,1.7187917905867724,1230.8114045712105,637.359783403224
31,31,0.092,3232.903891717376,0.14594950617381133,0.10312214224754568,3232.903891717376,0.5785863180368671,stationary,0,0.5190343557809591,0.4513458312666929,1233.0561969483292,133.62088727920954
32,32,0.094,3232.8321556368187,-0.1928078873401028,0.3192944053131235,3232.8321556368187,0.8560511463266132,stationary,0,-0.6856749311359774,1.3974903511887233,1231.0109868605114,557.7048641025343
33,33,0.096,3232.855699213406,-0.15993902124237153,0.13209571103593226,3232.855699213406,0.7460173661391518,stationary,0,-0.5687847052795795,0.5781575828899801,1231.8171478465158,344.63703272224456
34,34,0.098,3232.8340005641976,-0.12455239898284395,0.24672489857248267,3232.8340005641976,0.7856386487776633,stationary,0,-0.44294068449978374,1.0798675436073772,1231.513642051143,412.20963896670594
35,35,0.1,3232.881300760024,-0.3850077286720827,0.057683711205047825,3232.881300760024,0.8213457199385652,stationary,0,-1.3691874927211092,0.25247053655937607,1231.3069750063435,481.18956414960326
36,36,0.102,3232.863608563151,0.3247636762425696,0.06186105495174415,3232.863608563151,0.46854868935458727,stationary,0,1.1549439932936514,0.2707539686598593,1233.798558576016,37.68200651561735
37,37,0.10400000000000001,3232.8612007062848,-0.052039442513414365,0.2492352398729217,3232.8612007062848,0.750637341193168,stationary,0,-0.1850657753372852,1.090854825837123,1231.7897896766422,352.0504468390166
38,38,0.106,3232.882912556825,0.09520064927135508,0.3362240162979805,3232.882912556825,0.7205116835133127,stationary,0,0.33855823811861047,1.4715880102990186,1232.0257708554764,305.4438110883211
39,39,0.10800000000000001,3232.885793479369,0.06573938760867454,-0.0725443097114777,3232.885793479369,0.5308581513399239,stationary,0,0.2337863387921878,-0.3175125250190834,1233.3775662275968,88.91939455649813
40,40,0.11,3232.856999115488,0.07360642056821985,0.4559860671635105,3232.856999115488,0.7911898232976453,stationary,0,0.2617635515359049,1.9957635289994469,1231.4971577653025,422.3295220295066
41,41,0.11199999999999999,3232.877385991041,-0.44413450452038944,0.6614246814110286,3232.877385991041,1.152779592965709,stationary,0,-1.579457666402161,2.894928927437728,1228.9457303459426,2193.479143004921
42,42,0.114,3232.8399691289715,-0.23262337664938065,0.3022730822195769,3232.8399691289715,0.8674482294344787,stationary,0,-0.8272691535866792,1.3229912857748782,1230.937738376591,585.0311412846957
43,43,0.11599999999999999,3232.913241293505,-0.0650507357108923,0.18959952053018414,3232.913241293505,0.7273251281205382,stationary,0,-0.23133731375953664,0.8298407241777318,1232.0076388343907,315.5097598388235
44,44,0.11800000000000001,3232.86651945219,0.3255452859594042,0.4641624079265154,3232.86651945219,0.6693085609835556,stationary,0,1.1577236004775653,2.031549803779692,1232.3735609593073,235.51067746089456
45,45,0.12,3232.8713408889007,0.20681344718290112,-0.5159285619231097,3232.8713408889007,0.23862899544699456,stationary,0,0.7354823400195774,-2.2581203277995083,1235.4415992126626,-104.72862990173387
46,46,0.122,3232.898092510366,0.040195088293608336,0.05581662403721314,3232.898092510366,0.6078107678718023,stationary,0,0.14294417504356924,0.24429865425120204,1232.8425382714136,163.78607986028956
47,47,0.124,3232.9286124195587,0.6793931716698772,-0.23314363638089958,3232.9286124195587,0.1437315959746116,stationary,0,2.4160985975499774,-1.020424964740113,1236.1738303494433,-155.97233743781615
48,48,0.126,3232.9068309803606,0.34935394818740984,-0.5576561433357989,3232.9068309803606,0.1464949542383956,stationary,0,1.242393387895707,-2.440753945652876,1236.1323944706537,-154.3969248496613
49,49,0.128,3232.861067405636,-0.0763592454066757,0.0162222218447512,3232.861067405636,0.6462907336257134,stationary,0,-0.27155331173491637,0.07100155256604163,1232.5318236591386,207.27872110816236
50,50,0.13,3232.854945254206,-0.13514526081147546,0.3969261665793493,3232.854945254206,0.8660357136954124,stationary,0,-0.4806116527629639,1.737269675567878,1230.9627610475918,581.5161637152555
51,51,0.132,3232.901175194182,0.10214905523559377,0.40608135163047465,3232.901175194182,0.7519661481974405,stationary,0,0.3632685746445749,1.777340163992966,1231.8203129987835,354.0936565598806
52,52,0.134,3232.894734512021,-0.5587120201620159,0.9029261469804004,3232.894734512021,1.3308190835712082,stationary,0,-1.9869250746660294,3.951934506975395,1227.696769514701,14440.686661075966
53,53,0.136,3232.8545536611946,-0.6929418374651287,0.23508174489795508,3232.8545536611946,1.0640117911815419,stationary,0,-2.464281172517756,1.0289076938674386,1229.5542607390128,1374.3247470284446
54,54,0.138,3232.8437591057814,0.07731963975080874,-0.15768805430280908,3232.8437591057814,0.48249615297319104,stationary,0,0.2749687234945775,-0.6901703591385843,1233.6795075114076,48.56256818121217
55,55,0.14,3232.8803944035853,-0.34791654015815904,-0.1889060310107125,3232.8803944035853,0.6795052545737232,stationary,0,-1.2372815915627473,-0.8268054536061672,1232.3149117285054,248.5890257889424
56,56,0.142,3232.86674572367,0.012469463717988367,0.2195514575922911,3232.86674572367,0.7035409969371513,stationary,0,0.044344652047623466,0.9609346060221625,1232.1303083618584,281.1078829902808
57,57,0.14400000000000002,3232.92722875163,0.09101219915634051,-0.09807343826537827,3232.92722875163,0.5054571812891406,stationary,0,0.3236630215183,-0.4292486225975718,1233.599666395165,67.0625386468017
58,58,0.146,3232.859544103263,-0.6375922052174414,0.7380821998617129,3232.859544103263,1.2878372025395772,stationary,0,-2.2674435026308926,3.2304441779346638,1227.9672885737768,6748.284198077612
59,59,0.14800000000000002,3232.900007436041,-0.5628327256746557,0.4588294598759701,3232.900007436041,1.110831092775313,stationary,0,-2.001579373862965,2.0082085133592757,1229.2667113173716,1736.7678622720687
60,60,0.15,3232.867981652892,0.14680115260361395,0.5000899124859007,3232.867981652892,0.7766443799411433,stationary,0,0.5220630317089157,2.188797598067825,1231.6115950525032,395.9945334843811
61,61,0.152,3232.8540847203712,0.3892379461359237,0.2621896545617196,3232.8540847203712,0.5364758542128979,stationary,0,1.384231244863328,1.1475538134537044,1233.3059014472585,93.97157498741778
62,62,0.154,3232.876631587251,0.3156352184125585,0.4361208753431041,3232.876631587251,0.6602428284652728,stationary,0,1.1224808260429793,1.908817395802073,1232.4481532938653,224.1458450236577
63,63,0.156,3232.870437056832,0.15957457565592845,0.043663817606407335,3232.870437056832,0.5420446209752394,stationary,0,0.5674886421058445,0.19110815218067506,1233.2826458214213,98.96737573792801
64,64,0.158,3232.875675476405,0.2986387089071809,-0.09847376637996816,3232.875675476405,0.4014437623564254,stationary,0,1.0620368232305082,-0.4310007819468729,1234.287910592417,-10.1970738436412
65,65,0.16,3232.8471208799638,0.3286793651954025,-0.03481461461481369,3232.8471208799638,0.4182530100948919,stationary,0,1.168869200348836,-0.15237688852344047,1234.1397998933232,1.2013030053049298
66,66,0.162,3232.89823801388,0.13627578069839713,0.02482142207085338,3232.89823801388,0.5442728206862281,stationary,0,0.4846320751445728,0.10863860208506668,1233.294598664531,100.9489290746361
67,67,0.16399999999999998,3232.8798716893652,0.01965624918530116,-0.15148907737812775,3232.8798716893652,0.5144273367182856,stationary,0,0.06990272800795164,-0.6630386264952011,1233.488508927315,74.68391300223269
68,68,0.166,3232.854713246898,0.1508887498519371,-0.23818796103055617,3232.854713246898,0.40546164455875333,stationary,0,0.5365995893177424,-1.0425030059110674,1234.2383710973177,-7.49120301104425
69,69,0.168,3232.897094926132,0.20007056713638946,-0.1865732430833434,3232.897094926132,0.40667809489013357,stationary,0,0.7115029070444389,-0.8165952884243789,1234.2721007498249,-6.7257974721469385
70,70,0.17,3232.898958032733,-0.07755190695894534,0.6036765178555379,3232.898958032733,0.9406142124072416,stationary,0,-0.27579472602041444,2.642176295306502,1230.4763327982755,794.6913853442252
71,71,0.172,3232.908891420597,0.06294657817408435,0.4684503456866418,3232.908891420597,0.8027518837562787,stationary,0,0.22385438298292853,2.05031728465803,1231.4668146897102,444.02388922693996
72,72,0.174,3232.908496055204,-0.15384557253437847,-0.5551676986979966,3232.908496055204,0.3993389369181909,stationary,0,-0.5471148188404228,-2.429862500914326,1234.3357017832311,-11.631329100275426
73,73,0.17600000000000002,3232.8888682862275,0.3493205852441331,-0.3414849909705043,3232.8888682862275,0.25459721189268125,stationary,0,1.2422747406030605,-1.4946142870528822,1235.3455523588236,-96.295767971826
74,74,0.17800000000000002,3232.893110447583,0.22009673750569944,0.424723027758604,3232.893110447583,0.7023131451264523,stationary,0,0.78272117087341,1.8589312037529575,1232.1654062057419,279.3256248759344
75,75,0.18,3232.9067310370237,0.04850500795812393,0.4007485622514002,3232.9067310370237,0.7761217771466381,stationary,0,0.17249640795436005,1.7539995680471343,1231.654061459212,394.9558701583031
76,76,0.182,3232.8855549898963,-0.1953620625926588,0.47625015905530627,3232.8855549898963,0.9358061108239826,stationary,0,-0.6947582418063355,2.084455571275022,1230.497127471803,778.8058722861743
77,77,0.184,3232.858780873697,0.18940894198956187,0.4590968213001048,3232.858780873697,0.7348439396552715,stationary,0,0.6735873985598019,2.009378703015878,1231.8997007207763,327.1057621590097
78,78,0.18600000000000003,3232.901295280973,0.1765354301074267,0.29414069345330396,3232.901295280973,0.6588026316729386,stationary,0,0.6278058462849678,1.2873973804515555,1232.4830604153854,222.3149947051391
79,79,0.188,3232.8740891305683,0.2393084445728183,-0.2808713793684585,3232.8740891305683,0.33991008802936157,stationary,0,0.851042991634896,-1.2293201385961,1234.7239837063546,-48.759962434664004
80,80,0.19,3232.9058683934477,-0.2325889949902826,0.42234565314863204,3232.9058683934477,0.9274673240694573,stationary,0,-0.8271468834759507,1.848525891215963,1230.576750658917,751.8658343660035
81,81,0.192,3232.8780991447475,-0.4975750633117844,0.1848880886210893,3232.8780991447475,0.9412315759664368,stationary,0,-1.7695061751777479,0.8092196906623284,1230.4510828999246,796.8655662722798
82,82,0.19399999999999998,3232.8778869899634,0.050344044701438724,0.6285398609283267,3232.8778869899634,0.889097908113444,stationary,0,0.17903650032155974,2.7509983775739397,1230.8216724753822,640.3854007628723
83,83,0.196,3232.9083999550207,-0.015596666622178488,0.06586036931098219,3232.9083999550207,0.6407285179665803,stationary,0,-0.055465797896789154,0.288258200288737,1232.6187175759721,200.61791411996242
84,84,0.198,3232.851820289411,-0.06106399132926054,0.24428088194580058,3232.851820289411,0.7526724366375306,stationary,0,-0.21715941514219345,1.0691705517493972,1231.7659346036958,355.38471736496024
85,85,0.2,3232.8024459702888,0.08978439190811158,0.7422359015596306,3232.8024459702888,0.9262257548257595,stationary,0,0.31929662000852876,3.248624133323684,1230.482158921239,748.4310498239456
86,86,0.20199999999999999,3232.871646538048,-0.1887220728444812,0.059194263583542,3232.871646538048,0.7239581682140116,stationary,0,-0.6711447134588451,0.2590819345005351,1231.989991646991,310.579897997909
87,87,0.204,3232.8885328265605,-0.13987923325083426,0.32591370295741834,3232.8885328265605,0.8328964681041262,stationary,0,-0.4974468884534585,1.4264617469777496,1231.2320521510846,505.4803910212271
88,88,0.20600000000000002,3232.8654456842132,0.22340196100031728,0.3609543926803023,3232.8654456842132,0.6687762158399925,stationary,0,0.7944754041847447,1.5798281228737057,1232.3762735065554,234.83908223259488
89,89,0.20800000000000002,3232.878818899665,0.6266356618392377,-0.0430364940892337,3232.878818899665,0.2651639220357643,stationary,0,2.228479188307556,-0.18836247750634372,1235.2603470401086,-90.65366496038189
90,90,0.21,3232.861251739077,0.3011590118585495,0.19899810761373604,3232.861251739077,0.5489195478775932,stationary,0,1.0709996751991788,0.8709765365988424,1233.2245624518762,105.27848626701133
91,91,0.212,3232.829498629806,-0.5401153627743176,0.2105963572627312,3232.829498629806,0.9753558600185244,stationary,0,-1.9207905303297965,0.9217398500344586,1230.1597727485644,921.7717779996024
92,92,0.214,3232.894102666987,-0.6694398087004826,0.67275620432176,3232.894102666987,1.2710980065111213,stationary,0,-2.3807018533463933,2.9445248291150263,1228.1209049959982,5521.949932152491
93,93,0.21600000000000003,3232.851656893122,-0.2370514796622507,0.4343218582351802,3232.851656893122,0.9356866689487154,stationary,0,-0.8430166381439729,1.9009434430859848,1230.4640789076977,778.5747879444712
94,94,0.218,3232.852929321343,-0.2536392294427961,0.12391857691558585,3232.852929321343,0.788778903179191,stationary,0,-0.9020069851955617,0.5423678357368673,1231.5102356875602,417.8923051276917
95,95,0.22,3232.8831454770825,0.09101092576155913,0.06663785950579537,3232.8831454770825,0.5878134668721181,stationary,0,0.3236584929956805,0.2916611256996277,1232.9698224318329,142.93758124963173
96,96,0.222,3232.8821274000547,0.35085247916616824,-0.06987751834327556,3232.8821274000547,0.38963500124527806,stationary,0,1.247722553314406,-0.3058404908597593,1234.3783525599738,-17.96024814026345
97,97,0.22399999999999998,3232.861990592967,0.04922014646736517,0.14549424716459314,3232.861990592967,0.6481370503486139,stationary,0,0.17503962625751857,0.6368004048382527,1232.519614882738,209.47604170513137
98,98,0.226,3232.867022777823,-0.5330655945854769,0.48342671089636613,3232.867022777823,1.1082461527409215,stationary,0,-1.8957197234033076,2.11586596176668,1229.2521120956055,1713.6765562525484
99,99,0.228,3232.867200347357,0.11410419480137292,0.041286760339376734,3232.867200347357,0.5635912827690019,stationary,0,0.40578415640615995,0.18070422859284838,1233.1261580593523,119.06232866575768
100,100,0.23,3232.9149638328468,-0.12686844941126701,-0.08745260486129111,3232.9149638328468,0.6197079222749879,stationary,0,-0.4511771614402483,-0.38276327253564685,1232.7747908509718,176.6990226824561
101,101,0.23199999999999998,3232.817287714572,-0.12485903244620344,0.6297855906261818,3232.817287714572,0.9773223115361926,stationary,0,-0.4440311527465632,2.7564506974516854,1230.1335754085264,929.6777562567553
102,102,0.23399999999999999,3232.837568838153,-0.13364647515375694,0.4855594141021816,3232.837568838153,0.9096029446279692,stationary,0,-0.47528158163972734,2.1252003945111357,1230.6355118511083,697.9087582908178
103,103,0.23600000000000002,3232.852694712796,0.2607305103015032,0.1804671841704958,3232.852694712796,0.5598683369344963,stationary,0,0.9272254219594218,0.7898702400912389,1233.1381319497104,115.54042285291438
104,104,0.23800000000000002,3232.8770428198964,-0.1498244464936392,0.1991529709668277,3232.8770428198964,0.7744887087302335,stationary,0,-0.5328146501123175,0.8716543437827363,1231.6359884730732,392.1780466378521
105,105,0.24,3232.9045814780266,-0.6966879102330742,0.19024293333425915,3232.9045814780266,1.0434654217836665,stationary,0,-2.4776031803599996,0.8326568185738873,1229.7504250092477,1247.3588424553564
106,106,0.242,3232.8691884553473,0.2816101098533079,0.42530075057479305,3232.8691884553473,0.6718453203607425,stationary,0,1.0014787016480102,1.8614597856756319,1232.3581872118775,238.73067756768154
107,107,0.244,3232.861718795301,0.14138514991932102,-0.004708290214027138,3232.861718795301,0.5269532799333259,stationary,0,0.5028023193033375,-0.020607282918867903,1233.3812650176303,85.52291537235483
108,108,0.24600000000000002,3232.875283535161,-0.27608561393365405,-0.09638485649941396,3232.875283535161,0.68985037871712,stationary,0,-0.9818321591152983,-0.4218580241847553,1232.236220962677,262.30281206493754
109,109,0.248,3232.864410929732,0.08661771376569778,0.08308003173995211,3232.864410929732,0.5982311589871272,stationary,0,0.3080350899581563,0.3636253589196977,1232.8769918459634,153.71579517676906
110,110,0.25,3232.880838746463,-0.12567553318004673,0.1709353130535592,3232.880838746463,0.7483054231168029,stationary,0,-0.4469348414502463,0.748151069028313,1231.8260135296568,348.23157591891
111,111,0.252,3232.8431029823637,-0.3108589692664626,0.4317888269147749,3232.8431029823637,0.9713238980906187,stationary,0,-1.105495243401535,1.889856850992228,1230.2020545090375,905.8649983467404
112,112,0.254,3232.8674066972194,-0.2182174614872997,0.3647539396609161,3232.8674066972194,0.8914857005741079,stationary,0,-0.7760379771914587,1.5964580110143665,1230.7942089621524,646.8557548211728
113,113,0.256,3232.87930848726,0.2331783220951149,-0.07792136843022546,3232.87930848726,0.4444501547373298,stationary,0,0.8292426837442751,-0.3410468793710052,1233.9856597979879,19.680706340978805
114,114,0.258,3232.8587137935992,0.12234636986352325,-0.059856780432402425,3232.8587137935992,0.5088984248520372,stationary,0,0.4350954719136098,-0.26198164363535204,1233.506675525121,70.04576156219179
115,115,0.26,3232.902199022163,-0.240389302063284,0.48589294152861445,3232.902199022163,0.9631411217959491,stationary,0,-0.854886801634409,2.1266601800649716,1230.3193507049587,874.3837502768565
116,116,0.262,3232.8430429581654,-0.4989034687477447,0.5989658793037846,3232.8430429581654,1.1489346740257647,stationary,0,-1.7742303299744655,2.6215587341639663,1228.9387343740789,2144.86743471904
117,117,0.264,3232.8379987915196,0.3552479832726323,-0.1680416849542322,3232.8379987915196,0.3383551658865677,stationary,0,1.2633541076926318,-0.735486214018491,1234.698952781398,-49.6439877012453
118,118,0.266,3232.8780825594813,-0.11041771690920313,0.24383564980567826,3232.8780825594813,0.7771266833574406,stationary,0,-0.3926740834225322,1.0672218560957736,1231.6182655666296,396.8153256405666
119,119,0.268,3232.8655389795254,-0.2671280456833119,0.04504060993710473,3232.8655389795254,0.7560843278102083,stationary,0,-0.9499767196001863,0.197134108056267,1231.7553861512451,360.9394345174549
120,120,0.27,3232.8767543813924,0.2201308644858374,-0.16830857036396665,3232.8767543813924,0.40578028257509796,stationary,0,0.782842535279601,-0.7366543202513929,1234.2581459127011,-7.303914991855815
121,121,0.272,3232.892181956843,-0.013211598196599277,0.20166394695313766,3232.892181956843,0.7074377725748684,stationary,0,-0.046983875030330406,0.8826444039107662,1232.128028702244,286.5309357230979
122,122,0.27399999999999997,3232.8647418525566,-0.5083721776633521,0.04086342486186728,3232.8647418525566,0.8746178012626097,stationary,0,-1.8079035184691008,0.17885137043031604,1230.9115173806001,602.7823432553915
123,123,0.276,3232.861280105767,0.09424738593799034,-0.05972302038460563,3232.861280105767,0.523014796838702,stationary,0,0.33516818608559196,-0.2613962015697848,1233.4088388659852,82.09007593041373
124,124,0.278,3232.8489730259807,-0.3328955753166575,0.3253812015097031,3232.8489730259807,0.9291383884131803,stationary,0,-1.1838631387422733,1.4241310903085662,1230.5079698136867,757.4287626286354
125,125,0.28,3232.840466945873,-0.03705285933101087,0.03679778582887235,3232.840466945873,0.6369253225799416,stationary,0,-0.13176959262753984,0.16105684842967283,1232.5778348682493,196.3366958660208
126,126,0.282,3232.8734515178953,-0.03241999443728455,0.12420815234528665,3232.8734515178953,0.6783140733912856,stationary,0,-0.11529392163299872,0.5436352518337806,1232.316441142227,247.05403855413616
127,127,0.284,3232.8696953451927,0.2531364931830901,-0.12693736506914702,3232.8696953451927,0.4099630708738814,stationary,0,0.9002191244653344,-0.5555804922904557,1234.2213367130792,-4.479410379595377
128,128,0.28600000000000003,3232.903984245219,0.29029415290460714,-0.2166575121500227,3232.903984245219,0.34652416747268505,stationary,0,1.0323614145044513,-0.9482683620631726,1234.7068360518592,-44.850859127430844
129,129,0.28800000000000003,3232.876551196188,-0.026222636715126615,0.19124303959914532,3232.876551196188,0.708732838157136,stationary,0,-0.09325450774807816,0.8370340918116417,1232.1031867623553,288.40874847972805
130,130,0.29,3232.8916313386835,-0.04383190378932216,-0.0022422182532614654,3232.8916313386835,0.6207948427680303,stationary,0,-0.1558776356451012,-0.009813759095212498,1232.7437276135854,177.95020823487062
131,131,0.292,3232.868593293977,0.5587884238488909,-0.37830216645280457,3232.868593293977,0.13145470484915223,stationary,0,1.9871967860231698,-1.6557560002754468,1236.2011308516335,-162.9301700656165
132,132,0.294,3232.851403645857,-0.15428642180769658,-0.05099101213950715,3232.851403645857,0.6516477048340947,stationary,0,-0.5486825933712984,-0.22317787683259302,1232.484058337073,213.7125014794057
133,133,0.29600000000000004,3232.8641092456282,-0.3045248489447738,0.11756489530928352,3232.8641092456282,0.8110448721270287,stationary,0,-1.0829694661872455,0.5145589903841742,1231.3630484730775,460.40412496460124
134,134,0.298,3232.860907489156,0.06311772243271331,-0.1180925414100641,3232.860907489156,0.5093948680786112,stationary,0,0.22446301642302602,-0.5168683961313876,1233.5053382585381,70.45934714389259
135,135,0.3,3232.8202386627368,-0.3702595249927628,0.4540082273107868,3232.8202386627368,1.0121338761517749,stationary,0,-1.3167390494457614,1.9871069034388855,1229.8889284238492,1082.6117794315471
136,136,0.302,3232.856537485533,-0.1828965463984852,0.0946348054066156,3232.856537485533,0.7387656759025504,stationary,0,-0.6504276281788058,0.414198386322092,1231.8695639070022,333.1919047924281
137,137,0.304,3232.847279605007,0.21366252835418992,-0.2272558142056142,3232.847279605007,0.3795408287200979,stationary,0,0.7598394517812153,-0.9946550967356699,1234.4152997640474,-24.40985718010075
138,138,0.306,3232.87740914007,0.2700303670690938,-0.3977216501186767,3232.87740914007,0.26612399140611476,stationary,0,0.960298128354695,-1.7407513543954456,1235.2521087683767,-90.1382701276571
139,139,0.308,3232.85591831235,0.11577310600188954,0.29096361464294096,3232.85591831235,0.6875952543205257,stationary,0,0.41171923815137795,1.2734919160633074,1232.232895356156,259.32767878362284
140,140,0.31,3232.853473677768,-0.24447689931160715,0.27067762608852064,3232.853473677768,0.8575772627000638,stationary,0,-0.8694233592432359,1.1847040362965897,1231.021450368965,561.2174491199094
141,141,0.312,3232.8124689154915,0.4590597100743157,-0.4737784383902641,3232.8124689154915,0.13358092576771008,stationary,0,1.6325355743215955,-2.0736373241565276,1236.1298836853614,-161.69312671236943
142,142,0.314,3232.8257859562896,-0.41239131940942386,-0.15946485740516678,3232.8257859562896,0.7264632310021285,stationary,0,-1.466570654541465,-0.697947085414361,1231.9263137572536,314.44814994855
143,143,0.316,3232.913547499641,-0.7064624885751704,0.31871493711079224,3232.913547499641,1.1125887128429812,stationary,0,-2.5123641199878364,1.3949541300457802,1229.267750273932,1752.8110397962853
144,144,0.318,3232.8694718493653,-0.06603889006126575,0.1871994559002458,3232.8694718493653,0.7266191729807557,stationary,0,-0.23485144731232466,0.8193361017767257,1231.9688905099624,314.5655828198995
