,time,trapSepX,PSD1ForceX,PSD2ForceX,MirrorX,forceX
10861,21.722,3118.3524513725483,0.15910976060025686,0.27195386344880274,3118.3524513725483,0.05642205142427294
10862,21.724,3117.8291056189764,0.4287250000661068,0.02704203531229354,3117.8291056189764,-0.20084148237690663
10863,21.726,3117.614725860347,0.36490155448231265,-0.03734344966674449,3117.614725860347,-0.20112250207452856
10864,21.728,3117.515889046313,0.9325542225129526,-0.22947735094696087,3117.515889046313,-0.5810157867299568
10865,21.73,3117.1870042364185,0.5982389198321223,-0.005611558894904587,3117.1870042364185,-0.30192523936351345
10866,21.732,3116.3768910445533,0.31645866436386977,-0.37388899855628893,3116.3768910445533,-0.34517383146007935
10867,21.734,3115.9226426398145,-0.40620480512273016,0.0835309657339021,3115.9226426398145,0.24486788542831614
10868,21.736,3115.632777812504,-0.10498953520439522,0.27698445747861805,3115.632777812504,0.19098699634150662
10869,21.738,3115.450554784559,-0.030058259729957588,0.534200190505412,3115.450554784559,0.2821292251176848
10870,21.74,3115.2132992105576,-0.12548583338683514,-0.11443126016423238,3115.2132992105576,0.005527286611301377
10871,21.742,3114.380866106646,0.020136226602608342,0.3043577332979846,3114.380866106646,0.14211075334768813
10872,21.744,3113.8089520460944,0.4523977737285622,-0.02912388981433817,3113.8089520460944,-0.2407608317714502
10873,21.746,3113.548905971598,0.5221043097782677,-0.39877072251873114,3113.548905971598,-0.4604375161484994
10874,21.748,3113.435049665255,-0.2701927581115587,0.24707142802095575,3113.435049665255,0.25863209306625723
10875,21.75,3113.1617500451057,0.08311965996582085,0.631887592544184,3113.1617500451057,0.2743839662891816
10876,21.752,3112.380516496535,0.22333641204993912,-0.13171577863945566,3112.380516496535,-0.17752609534469738
10877,21.754,3111.768138993365,0.05308983772274614,-0.07545167128658899,3111.768138993365,-0.06427075450466757
10878,21.756,3111.5302512264357,-0.23274678895316653,-0.07744448589288559,3111.5302512264357,0.07765115153014046
10879,21.758,3111.4484186383315,-0.014351533665775329,0.22036995341257665,3111.4484186383315,0.11736074353917599
10880,21.76,3111.176571820785,0.40826831221602,0.43940560681337515,3111.176571820785,0.015568647298677574
10881,21.762,3110.369277126065,0.3500676216034181,-0.23849339632301486,3110.369277126065,-0.29428050896321645
10882,21.764,3109.7748352112235,0.3988776585265745,0.6117365799423096,3109.7748352112235,0.10642946070786755
10883,21.766,3109.500593605034,-0.08000142533311069,-0.3572506685374004,3109.500593605034,-0.13862462160214484
10884,21.768,3109.4063486861933,0.16075236010673646,0.42398619490381445,3109.4063486861933,0.13161691739853898
10885,21.77,3109.187598592258,-0.13655350659570564,-0.0578162224991407,3109.187598592258,0.03936864204828247
10886,21.772,3108.276870818143,1.064842351933512,-0.6543184248977373,3108.276870818143,-0.8595803884156246
